0; 9,01867944; 
1; 7,61111734; 
2; 6,76546788; 
3; 6,76546788; 
4; 6,65114718; 
5; 6,47482910; 
6; 6,39362308; 
7; 5,46591379; 
8; 5,17304789; 
9; 4,65772997; 
10; 4,64109540; 
11; 4,62153838; 
12; 4,13265703; 
13; 4,90986278; 
14; 4,15148401; 
15; 4,27255560; 
16; 4,19063710; 
17; 3,68043846; 
18; 3,68043846; 
19; 3,58440240; 
20; 3,88034343; 
21; 3,53911849; 
22; 3,53911849; 
23; 3,46238097; 
24; 3,46238097; 
25; 3,46238097; 
26; 3,17437844; 
27; 2,74649355; 
28; 2,39599604; 
29; 2,39599604; 
30; 2,12952635; 
31; 2,12952635; 
32; 2,12952635; 
33; 2,02714162; 
34; 1,88847338; 
35; 1,63925096; 
36; 1,88847338; 
37; 1,88132969; 
38; 1,87172276; 
39; 1,88132969; 
40; 1,88132969; 
41; 1,96385823; 
42; 1,62015237; 
43; 2,02940093; 
44; 2,02940093; 
45; 2,02940093; 
46; 2,02940093; 
47; 2,02940093; 
48; 2,02940093; 
49; 1,93742546; 
50; 2,10577800; 
51; 2,10577800; 
52; 2,10577800; 
53; 2,10577800; 
54; 2,10577800; 
55; 2,10577800; 
56; 2,10577800; 
57; 2,10577800; 
58; 1,90154729; 
59; 1,90154729; 
60; 1,90154729; 
61; 1,77364624; 
62; 1,77364624; 
63; 1,77364624; 
64; 1,74455113; 
65; 1,74455113; 
66; 1,74455113; 
67; 1,79282877; 
68; 1,79282877; 
69; 1,77777085; 
70; 1,77777085; 
71; 1,68811066; 
72; 1,68811066; 
73; 1,77777085; 
74; 1,77777085; 
75; 1,77898459; 
76; 1,77832273; 
77; 1,62817778; 
78; 1,27441984; 
79; 1,27441984; 
80; 1,27441984; 
81; 1,41377411; 
82; 1,41377411; 
83; 1,59510276; 
84; 1,58837382; 
85; 1,58676780; 
86; 1,58412678; 
87; 1,53014097; 
88; 1,54498625; 
89; 1,56274681; 
90; 1,56274681; 
91; 1,54507439; 
92; 1,54507439; 
93; 1,54507439; 
94; 1,54617877; 
95; 1,54721089; 
96; 1,54721089; 
97; 1,53217187; 
