0,000000; -9,08204058;
1,000000; -9,08204058;
2,000000; -8,95547073;
3,000000; -8,70499961;
4,000000; -8,78128030;
5,000000; -8,06901589;
6,000000; -8,06901589;
7,000000; -7,34648794;
8,000000; -7,09546299;
9,000000; -6,68481544;
10,000000; -5,82377467;
11,000000; -6,25595106;
12,000000; -6,56571957;
13,000000; -5,46081281;
14,000000; -5,26656729;
15,000000; -4,89415053;
16,000000; -5,14553218;
17,000000; -4,88731036;
18,000000; -4,20546738;
19,000000; -4,03425801;
20,000000; -4,17466872;
21,000000; -3,68157968;
22,000000; -3,49353518;
23,000000; -3,68916011;
24,000000; -3,09603113;
25,000000; -3,09603113;
26,000000; -3,09603113;
27,000000; -3,09603113;
28,000000; -3,09603113;
29,000000; -3,09603113;
30,000000; -3,09603113;
31,000000; -3,54341853;
32,000000; -3,54342363;
33,000000; -3,54342363;
34,000000; -3,54342648;
35,000000; -3,53603783;
36,000000; -3,53603783;
37,000000; -3,54337148;
38,000000; -3,54337148;
39,000000; -3,54337148;
40,000000; -3,54337148;
41,000000; -3,54337148;
42,000000; -3,54337148;
43,000000; -3,54337264;
44,000000; -3,54337264;
45,000000; -3,54337264;
46,000000; -3,54337264;
47,000000; -3,54337264;
48,000000; -3,54337264;
49,000000; -3,54337264;
50,000000; -3,54337264;
51,000000; -3,54337264;
52,000000; -3,49768446;
53,000000; -3,49768446;
54,000000; -3,49768446;
55,000000; -3,48582335;
56,000000; -3,39162701;
57,000000; -3,17584003;
58,000000; -3,11322309;
59,000000; -2,54484546;
60,000000; -2,27947903;
61,000000; -2,55557824;
62,000000; -2,17989823;
63,000000; -2,17989823;
64,000000; -2,17989823;
65,000000; -2,21422359;
66,000000; -1,73163654;
67,000000; -1,87112134;
68,000000; -1,87112134;
69,000000; -1,87112134;
70,000000; -1,54876666;
71,000000; -1,54876666;
72,000000; -1,54876666;
73,000000; -1,87071048;
74,000000; -1,87071048;
75,000000; -1,87071048;
76,000000; -1,75747380;
77,000000; -1,70352077;
78,000000; -1,69064601;
79,000000; -1,68703889;
80,000000; -1,68703889;
81,000000; -1,63443365;
82,000000; -1,68669025;
83,000000; -1,68669025;
84,000000; -1,68669025;
85,000000; -1,68692896;
86,000000; -1,51315238;
87,000000; -1,51315238;
88,000000; -1,51315238;
89,000000; -1,57163218;
90,000000; -1,60285815;
91,000000; -1,68736858;
92,000000; -1,68736858;
93,000000; -1,31110839;
94,000000; -1,31110839;
95,000000; -1,58949096;
96,000000; -1,36390299;
97,000000; -1,30026622;
98,000000; -1,53611412;
99,000000; -1,61587459;
100,000000; -1,61587459;
101,000000; -1,61587459;
102,000000; -1,63200054;
103,000000; -1,46546425;
104,000000; -1,57833547;
105,000000; -1,43302117;
106,000000; -1,39344303;
107,000000; -1,36585420;
108,000000; -1,33268485;
109,000000; -1,33268485;
110,000000; -1,31005035;
111,000000; -1,33063898;
112,000000; -1,32985934;
113,000000; -1,32985934;
114,000000; -1,33002407;
115,000000; -1,33002407;
116,000000; -1,33002407;
117,000000; -1,33021552;
118,000000; -1,33021552;
119,000000; -1,33021552;
120,000000; -1,33021552;
121,000000; -1,33021552;
122,000000; -1,33021552;
123,000000; -1,33022187;
124,000000; -1,33022187;
125,000000; -1,33022187;
126,000000; -1,33022347;
127,000000; -1,33022451;
128,000000; -1,33022451;
129,000000; -1,33022451;
130,000000; -1,07124015;
131,000000; -1,07124015;
132,000000; -1,05294071;
133,000000; -1,04659909;
134,000000; -1,04659909;
135,000000; -1,04470502;
136,000000; -0,80764216;
137,000000; -0,80764216;
138,000000; -1,04301554;
139,000000; -1,04301554;
140,000000; -1,04297802;
141,000000; -1,04297802;
142,000000; -1,04307447;
143,000000; -1,04311058;
144,000000; -1,04313042;
145,000000; -1,04313042;
146,000000; -1,04313557;
147,000000; -1,04314610;
148,000000; -1,04314610;
149,000000; -1,04314610;
150,000000; -1,04314610;
151,000000; -1,04314610;
152,000000; -1,04314610;
153,000000; -1,04314610;
154,000000; -1,04314610;
155,000000; -0,90196945;
156,000000; -0,90196945;
157,000000; -0,90196945;
158,000000; -0,90196945;
159,000000; -0,90196945;
160,000000; -0,90196945;
161,000000; -0,90196945;
162,000000; -0,90196945;
163,000000; -0,90196945;
164,000000; -0,89770656;
165,000000; -0,89770656;
166,000000; -0,89770656;
167,000000; -1,03102588;
168,000000; -1,02672579;
169,000000; -1,07166656;
170,000000; -1,06777709;
171,000000; -1,04176699;
172,000000; -1,04176699;
173,000000; -1,04430024;
174,000000; -0,82940927;
175,000000; -0,82940927;
176,000000; -0,81089462;
177,000000; -1,04113079;
178,000000; -1,04113079;
179,000000; -0,83824365;
180,000000; -1,02903528;
181,000000; -1,05715111;
182,000000; -1,05715111;
183,000000; -1,05126140;
184,000000; -1,05019657;
185,000000; -1,04972065;
186,000000; -1,04972065;
187,000000; -1,04970695;
188,000000; -1,04965081;
189,000000; -1,04073960;
190,000000; -1,04965081;
191,000000; -1,04965081;
192,000000; -1,03924056;
193,000000; -1,04364851;
194,000000; -1,04169177;
195,000000; -1,03155472;
196,000000; -0,93342557;
197,000000; -0,93342557;
198,000000; -0,89930252;
199,000000; -0,89930252;
200,000000; -0,89930252;
201,000000; -0,89930252;
202,000000; -0,64166830;
203,000000; -0,64166830;
204,000000; -0,64166830;
205,000000; -0,64166830;
206,000000; -0,62812760;
207,000000; -0,62856005;
208,000000; -0,62879886;
209,000000; -0,62937652;
