0; 7,45536630; 
1; 7,01467336; 
2; 6,38837365; 
3; 6,02418447; 
4; 5,83017809; 
5; 5,81299046; 
6; 5,81961979; 
7; 5,77382048; 
8; 5,41266788; 
9; 5,12823170; 
10; 4,92598373; 
11; 4,92598373; 
12; 4,73223095; 
13; 4,12078472; 
14; 4,24680532; 
15; 4,09406586; 
16; 3,53036531; 
17; 3,47936076; 
18; 3,37095742; 
19; 3,47936076; 
20; 3,48215395; 
21; 2,95616156; 
22; 2,95616156; 
23; 2,95616156; 
24; 2,95616156; 
25; 2,95616156; 
26; 2,76423179; 
27; 2,76423179; 
28; 2,69806522; 
29; 2,69806522; 
30; 2,32880318; 
31; 2,20013253; 
32; 2,20013253; 
33; 2,20013253; 
34; 2,20026973; 
35; 2,11837056; 
36; 1,84994758; 
37; 1,61110030; 
38; 1,61110030; 
39; 1,65259510; 
40; 1,71577464; 
41; 1,68481879; 
42; 1,41219981; 
43; 1,67884084; 
44; 1,67884084; 
45; 1,26328289; 
46; 1,29348442; 
47; 1,42388370; 
48; 1,67998228; 
49; 1,67903485; 
50; 1,27052627; 
51; 1,67750460; 
52; 1,67750460; 
53; 1,67750460; 
54; 1,67748456; 
55; 1,67748456; 
56; 1,67748456; 
57; 1,21763271; 
58; 1,21763271; 
59; 1,67748547; 
60; 1,67748547; 
61; 1,67748547; 
62; 1,67748547; 
63; 1,67215291; 
64; 1,67209189; 
65; 1,67209189; 
66; 1,67209189; 
67; 1,67209189; 
68; 1,67209189; 
69; 1,67209189; 
70; 1,67209189; 
71; 1,41962394; 
72; 1,41962394; 
73; 1,67209189; 
74; 1,67209189; 
75; 1,67209189; 
76; 1,67209189; 
77; 1,67209189; 
78; 1,67146632; 
79; 1,67154592; 
80; 1,67154592; 
81; 1,67154592; 
82; 1,67154592; 
83; 1,67154592; 
84; 1,67154592; 
85; 1,67154592; 
86; 1,67154592; 
87; 1,67154592; 
88; 1,67154592; 
89; 1,67154592; 
90; 1,66367825; 
91; 1,64256121; 
92; 1,48314463; 
93; 1,62557723; 
94; 1,62557723; 
95; 1,66539675; 
96; 1,67154592; 
97; 1,67154592; 
98; 1,67154592; 
99; 1,63526656; 
100; 1,67154592; 
101; 1,67154592; 
102; 1,62680182; 
103; 1,62680182; 
104; 1,62680182; 
105; 1,67154592; 
106; 1,67146911; 
